id t0 tc mz1 mz2 s1 s1x s1y s1z s2 s2x s2y s2z lambda1 lambda2 z distMpc ra decl psi inc phi0 snrET_Opt snrCE_Opt type
52187 1001989738.74898 1001989770.44234 74.576297 26.742984 0.1383 0.00615 0.008832 0.137881 0.1976 -0.00963 0.011989 0.197001 0.0 0.0 2.3531 19407.1439 1.505164 0.939055 1.559681 1.441407 4.821272 18.980893 18.215152 3
52190 1001989885.35912 1001989949.1787 31.805456 27.143333 0.1983 -0.000686 0.020318 0.197255 0.1892 -0.008665 0.017354 0.188203 0.0 0.0 2.8994 24972.3178 -0.404434 0.01945 2.705483 2.019737 2.852006 6.489218 20.245786 3
52197 1001990161.63011 1001990193.32139 64.539331 34.488492 0.2838 -0.17144 -0.220683 0.049495 0.2947 -0.12224 0.223077 0.148802 0.0 0.0 0.6248 3818.326 -0.078411 -0.386474 0.517709 0.870802 1.115738 72.024022 135.76417 3
52207 1001990693.82476 1001990695.04437 237.750506 163.367444 0.0589 0.020281 -0.015277 0.053146 0.2035 -0.002343 -0.087695 0.18362 0.0 0.0 7.9965 82145.2912 -0.364235 0.69722 2.794044 0.546434 2.362195 21.57529 59.953839 3
52210 1001990734.5176 1001990741.85342 121.759077 96.102017 0.1533 0.134408 0.047759 0.056163 0.1812 -0.032158 0.114661 0.136573 0.0 0.0 2.5884 21780.2159 -0.863579 0.977655 2.540607 1.640754 3.06519 17.053934 60.320728 3
52223 1001991364.59052 1001991371.61871 189.477619 129.283155 0.1667 0.150978 0.044964 -0.054523 0.2597 0.129311 0.086305 0.208025 0.0 0.0 3.8375 34901.2136 -1.542101 0.989568 5.096512 0.649178 5.193109 19.514393 117.251199 3
52230 1001991791.26311 1001991806.74724 100.708879 69.955578 0.136 -0.03274 0.004545 0.131922 0.1255 -0.027295 0.013615 0.121737 0.0 0.0 2.0579 16488.1285 -1.367207 -0.207238 1.630721 0.386263 6.229312 80.028443 91.756715 3
52248 1001992435.43456 1001992563.32934 17.841402 17.31028 0.1584 0.03877 0.05256 0.144309 0.0291 0.018019 0.021621 -0.007394 0.0 0.0 1.2232 8706.3998 1.777327 0.402365 3.844835 0.960155 0.094597 34.849874 35.824605 3
52251 1001992633.77777 1001992641.1535 103.254523 102.401489 0.085 -0.034132 -0.068248 -0.037446 0.1883 0.116124 0.104111 -0.105513 0.0 0.0 2.3413 19290.1637 2.223458 -0.770769 1.574289 1.705311 2.802055 8.839516 83.192349 3
52253 1001992654.07836 1001992661.46215 100.480143 99.422413 0.2729 -0.115231 -0.217334 -0.118162 0.1002 -0.038837 -0.011422 0.091658 0.0 0.0 3.7073 33498.6874 0.658546 -0.689908 0.20761 2.016027 2.619769 10.642891 32.565597 3
52261 1001992805.46113 1001992837.22957 38.983654 36.677322 0.2257 0.077038 -0.015588 0.211572 0.2802 0.093976 -0.026272 0.26266 0.0 0.0 3.5806 32141.5551 0.346566 -0.646669 3.595097 1.292085 1.1033 5.81333 8.677369 3
52286 1001993709.56414 1001993712.56732 191.460466 142.627861 0.1453 -0.104678 0.020521 0.098658 0.1313 0.061748 0.088691 -0.074571 0.0 0.0 4.1312 38086.4284 -0.607617 -0.73823 2.404757 2.004321 5.131232 25.38446 21.007459 3
52287 1001993701.30027 1001993733.07371 43.158431 32.396818 0.0428 -0.016307 -0.019381 -0.0345 0.1124 0.008778 0.084904 -0.07313 0.0 0.0 1.2043 8539.9611 2.820907 -0.044924 1.613454 1.951066 1.746928 15.452892 63.311587 3
52290 1001993860.03722 1001993875.59569 86.618883 59.286598 0.1253 -0.063514 0.086798 -0.064282 0.1952 -0.044376 0.187019 0.034024 0.0 0.0 1.2929 9321.076 2.559103 0.643588 5.46853 1.953816 5.164157 50.703277 29.943507 3
52291 1001993901.35086 1001993902.7377 475.136808 372.658303 0.1144 0.113086 -0.017147 0.002184 0.1503 0.115744 -0.047599 -0.083234 0.0 0.0 13.4458 147999.1062 -0.532049 0.414858 6.267445 1.085247 0.03431 5.745218 23.994324 3
52297 1001994281.74107 1001994409.62254 19.684488 19.404578 0.0735 0.007537 -0.004721 0.07296 0.2537 -0.026385 -0.015692 0.251836 0.0 0.0 1.434 10589.6428 -0.728438 1.308888 4.856368 0.264737 4.501677 34.411986 84.201388 3
52305 1001994625.80426 1001994641.33368 76.910416 75.685536 0.1801 -0.04177 -0.076146 0.157776 0.2344 0.031988 0.108414 0.205345 0.0 0.0 3.016 26182.0797 2.734988 -1.250211 0.464818 1.527842 0.595265 14.908812 25.455717 3
52316 1001994932.56829 1001994939.87896 114.969491 111.967821 0.1417 0.040936 -0.133508 0.024056 0.1724 0.041653 -0.147449 0.079029 0.0 0.0 6.8784 69081.2798 0.338469 -0.382177 3.249264 0.86429 1.202659 6.438483 17.096076 3
52333 1001995657.86079 1001995673.41254 78.383808 69.176598 0.136 0.003492 -0.010792 0.135526 0.1465 0.010342 0.006506 0.14599 0.0 0.0 4.0012 36672.6118 1.421177 0.688404 1.781384 2.751558 2.902357 42.853931 21.266074 3
52343 1001996051.57384 1001996058.96019 125.388408 79.702965 0.1248 -0.068556 -0.035376 -0.0981 0.1524 0.084404 0.075154 -0.102243 0.0 0.0 3.1843 27943.4741 1.721349 -0.089942 0.347496 1.704462 2.019385 15.35721 38.80857 3
52344 1001996140.67481 1001996143.51893 201.676766 179.115987 0.0766 -0.016705 -0.01379 0.073473 0.0927 0.026195 -0.001016 0.088916 0.0 0.0 7.0603 71193.5547 0.164014 -0.288145 0.170637 1.426086 0.728399 3.749636 11.42587 3
52356 1001996407.07701 1001996409.39317 265.758246 231.666016 0.7363 -0.504249 0.467677 -0.262962 0.7131 -0.260913 0.125511 -0.651677 0.0 0.0 2.3392 19268.1786 1.524975 -0.03771 2.374034 2.18417 2.191857 97.077075 107.176259 3
52361 1001996832.4431 1001996848.07579 64.040523 58.346779 0.057 -0.020512 -0.050219 0.017502 0.1545 -0.001938 0.147024 0.04744 0.0 0.0 2.3161 19037.5523 0.431197 -0.19984 2.623705 0.603387 3.104569 23.376489 45.973477 3
52376 1001997710.2043 1001997838.07246 21.9366 20.963555 0.1479 0.007682 -0.006082 0.147575 0.1078 -0.000771 0.0071 0.107563 0.0 0.0 1.6115 12223.6751 0.74644 0.069037 3.077531 1.876576 2.2991 11.801065 20.2023 3
52385 1001998143.94048 1001998207.74785 31.905726 31.624625 0.2539 0.04547 0.051305 0.24447 0.0982 -0.017754 -0.019694 0.094553 0.0 0.0 2.6987 22905.2563 1.647672 0.150927 0.252955 2.225882 3.014612 21.035686 18.102379 3
52393 1001998734.41595 1001998735.52618 190.721408 174.371065 0.0939 -0.018756 -0.048021 0.078482 0.1056 -0.088268 0.00403 0.057827 0.0 0.0 4.3731 40731.8932 0.020445 0.112067 4.648762 0.849653 0.355874 18.555974 82.090764 3
52407 1001999436.86627 1001999444.2381 113.809052 94.320802 0.242 -0.070726 -0.065955 0.221837 0.103 0.020246 0.037429 0.093799 0.0 0.0 3.1606 27694.7074 0.367781 -0.535896 2.898928 1.439629 5.743896 9.88272 24.754115 3
52446 1002000915.56337 1002000922.8257 131.957282 111.131539 0.0896 0.013274 0.027568 0.084214 0.1605 -0.054548 -0.005339 0.150852 0.0 0.0 5.5264 53595.1659 -0.34888 -1.157926 3.917287 1.714308 3.323841 11.361442 10.951368 3
52463 1002001783.4414 1002001798.97509 88.316754 65.533355 0.2165 -0.066451 0.204319 -0.026649 0.1109 0.10209 0.040395 0.01564 0.0 0.0 2.8853 24826.4085 0.196566 -0.65002 4.091568 2.424305 6.099725 29.05491 20.466109 3
52482 1002002230.06244 1002002293.85443 37.590698 30.880733 0.254 0.024303 0.034831 0.250424 0.1064 -0.004706 -0.017158 0.104902 0.0 0.0 2.1557 17447.4371 0.860541 0.859564 1.023434 2.957363 5.791197 39.899411 70.31972 3
52483 1002002266.75325 1002002282.36837 70.734058 53.335406 0.1484 0.026562 0.007775 0.145796 0.1493 -0.024265 0.013658 0.14668 0.0 0.0 2.2649 18527.8098 -2.759315 -0.920442 5.790827 1.336884 3.941408 17.277666 42.198532 3
52491 1002002448.85886 1002002512.66647 32.927406 30.398125 0.1899 -0.033661 -0.058386 0.177539 0.1221 0.034682 0.025978 0.114152 0.0 0.0 4.3125 40068.1175 -2.605885 -0.450816 5.964127 1.418087 5.475942 3.357854 10.914331 3
52516 1002003517.82012 1002003520.38006 256.469433 214.382352 0.3133 0.244829 -0.12883 -0.147033 0.1524 0.152065 -0.008194 -0.005912 0.0 0.0 6.3078 62498.8727 -1.161977 -0.576434 4.285391 2.246375 0.228124 46.452757 21.570201 3
52529 1002003914.02709 1002003921.18846 144.698521 131.240063 0.2154 -0.02497 0.091328 0.193476 0.0818 0.016744 0.031819 0.073474 0.0 0.0 4.3598 40585.8681 -2.831117 -0.904584 3.334324 2.120898 5.927101 15.898196 61.919772 3
52536 1002004158.21942 1002004165.39312 160.847157 115.75604 0.0844 0.009236 0.039418 0.074056 0.0738 -0.009736 0.034036 0.064755 0.0 0.0 3.3199 29372.0824 -2.414581 -0.555922 3.382791 0.026996 2.006188 40.047379 135.912588 3
52546 1002004417.49723 1002004424.89481 102.836518 97.423046 0.0936 -0.01139 -0.064706 0.066666 0.0413 0.018532 -0.022293 0.029416 0.0 0.0 2.2416 18297.4931 0.793746 0.707558 5.181841 2.226615 4.715212 39.636628 121.679802 3
52573 1002005589.72627 1002005621.40083 54.099747 50.175246 0.138 -0.004598 -0.018658 0.136656 0.3344 0.027178 0.03781 0.331142 0.0 0.0 5.093 48717.2524 -0.559795 0.767476 1.122204 1.492051 6.195736 1.292144 15.730045 3
52591 1002006232.864 1002006240.18211 130.399769 95.53915 0.2139 -0.088908 0.153047 0.120105 0.2177 0.096365 -0.1522 0.122238 0.0 0.0 4.5992 43224.1564 2.835585 -0.352989 4.710537 2.51382 4.109653 18.318782 75.281915 3
52596 1002006465.13849 1002006467.39081 321.672338 256.73233 0.0812 0.025703 -0.019103 0.074618 0.1678 -0.063223 -0.019554 0.154199 0.0 0.0 8.4321 87287.0492 -2.424838 -0.326438 4.143059 1.612173 1.352782 7.676572 23.434633 3
52604 1002006741.52411 1002006757.11554 76.951729 56.575741 0.0357 0.023826 0.01231 0.023564 0.3098 0.080043 0.236665 0.183191 0.0 0.0 2.3035 18912.9205 1.804011 -0.195238 4.684227 2.025919 3.628313 23.086078 25.272957 3
52605 1002006773.23955 1002006804.9251 59.196149 40.462804 0.7312 -0.697381 -0.114381 -0.187697 0.1958 -0.096384 0.134572 0.104586 0.0 0.0 2.1216 17112.0407 -1.661058 -0.171728 6.038276 1.130802 2.428383 21.806968 27.970435 3
52625 1002007268.60981 1002007284.24201 62.810616 59.831614 0.099 0.046542 0.050508 0.0713 0.1036 0.055524 0.045639 0.074613 0.0 0.0 2.9933 25946.8196 2.579308 1.140843 5.387929 0.974244 5.862929 31.995751 26.254357 3
52638 1002007723.81195 1002007787.62445 30.48742 30.48551 0.1655 0.105476 -0.110836 -0.06309 0.1445 0.068038 0.126982 0.011259 0.0 0.0 0.91 6046.4886 1.217555 0.589399 1.362801 1.775776 1.033956 33.999709 72.932687 3
52652 1002008404.14507 1002008435.91375 41.758432 33.38009 0.1611 -0.082411 0.120815 0.067567 0.22 0.04257 0.195125 0.09227 0.0 0.0 2.4175 20053.8181 -2.996174 0.565855 4.958768 1.101944 1.148438 20.672458 22.509761 3
52659 1002008886.84457 1002008950.65109 35.115823 28.754731 0.181 0.007755 0.015761 0.180146 0.1866 0.001227 -0.018067 0.185719 0.0 0.0 0.7543 4803.868 0.015947 -0.115311 0.635131 1.74335 5.243541 49.153333 70.853086 3
52661 1002008919.36309 1002008934.95232 83.209262 53.524024 0.0715 0.006101 0.02109 0.068046 0.21 0.05404 0.03518 0.199855 0.0 0.0 1.8135 14129.3254 -2.196605 -0.831782 4.31548 2.538617 2.462307 52.403775 113.852941 3
52664 1002009114.33381 1002009146.05158 59.943628 34.260412 0.078 -0.006843 0.032323 -0.070657 0.1326 -0.055166 -0.118635 0.02157 0.0 0.0 2.081 16713.982 -1.000159 -0.593343 5.593305 1.482221 3.510527 22.295564 15.826028 3
52706 1002010564.94187 1002010572.29282 111.571214 104.566172 0.0562 0.039826 -0.027365 0.028696 0.1479 0.131446 -0.026584 0.062366 0.0 0.0 3.7172 33606.084 0.791695 -0.696977 2.199787 2.948821 2.199272 36.223234 39.686919 3
52708 1002010606.95293 1002010614.09343 166.821708 116.912334 0.0951 0.022178 0.001315 0.092468 0.1794 -0.018072 0.037815 0.174436 0.0 0.0 6.4939 64638.804 -0.204433 0.944492 2.345393 0.132499 6.018201 13.064475 70.555857 3
52713 1002010748.43998 1002010755.76957 111.878131 106.775444 0.1901 -0.040052 0.072379 0.171158 0.1126 0.041673 0.104235 -0.008786 0.0 0.0 2.6179 22081.3738 2.332728 -0.121904 2.039602 1.429481 1.221195 21.903279 43.741598 3
52734 1002011533.98061 1002011535.18447 220.845286 178.462102 0.1909 0.048995 -0.01891 0.183534 0.1092 -0.002991 -0.029892 0.104986 0.0 0.0 9.4315 99180.8913 2.75941 -0.550655 2.720747 1.70455 4.715202 5.681417 11.295556 3
52767 1002012705.0074 1002012720.55427 84.913513 63.18053 0.2952 -0.053629 0.114611 0.266704 0.2727 -0.173577 0.20871 -0.026004 0.0 0.0 1.2753 9165.8028 0.909001 1.036172 0.255999 2.227851 3.690796 68.09529 161.797801 3
52772 1002013143.90635 1002013151.04233 148.372026 136.243047 0.2041 -0.016296 0.180339 0.094176 0.1906 0.166707 0.090727 0.017491 0.0 0.0 3.9811 36453.4808 1.348481 1.524511 2.52034 1.781011 4.138158 16.333858 45.482222 3
52807 1002014028.79651 1002014156.69007 18.498685 16.064623 0.0735 -0.051092 0.016882 -0.050068 0.1578 -0.074585 -0.088221 -0.107494 0.0 0.0 0.8898 5881.8722 -2.883362 -0.712075 3.118548 2.030269 4.013664 17.094562 86.070137 3
52808 1002014167.16966 1002014182.81529 65.788069 51.235737 0.2016 -0.032292 -0.046628 -0.193457 0.1168 0.028612 0.016161 -0.112082 0.0 0.0 4.7633 45041.0331 -2.015986 -1.007183 0.112927 2.10569 4.154091 9.379336 20.6136 3
52821 1002014568.06545 1002014575.46181 104.161656 94.394378 0.0623 0.017798 -0.05879 -0.010405 0.1985 0.025871 -0.085262 0.177379 0.0 0.0 2.3805 19681.4889 -2.650729 1.128979 1.487263 1.799439 5.860096 33.118753 52.371063 3
52829 1002014905.14184 1002014920.76526 69.782509 54.575138 0.2054 0.056457 -0.17078 -0.099177 0.1306 -0.061686 -0.100631 0.055899 0.0 0.0 1.143 8008.0118 3.07396 0.094411 2.756445 1.492896 1.594289 48.306184 43.005867 3
52839 1002015351.84878 1002015359.13968 126.863556 106.848053 0.0838 0.018355 0.080472 0.014483 0.1355 -0.09616 -0.022081 0.092876 0.0 0.0 3.0015 26032.1478 2.007656 -1.4764 3.188814 2.289733 1.424538 36.515275 84.745694 3
52843 1002015470.40678 1002015486.02397 65.69437 60.881478 0.224 0.17362 -0.038043 0.136327 0.1332 0.061166 0.086194 0.081066 0.0 0.0 2.5572 21463.3943 2.707178 -1.316969 4.26435 0.255258 3.722537 37.902575 73.156784 3
52864 1002016436.74253 1002016452.21018 93.018717 81.269061 0.168 0.123006 0.097494 0.059904 0.2376 -0.121514 0.185769 0.084722 0.0 0.0 2.6242 22145.5441 -1.60284 -0.25258 3.733023 0.825624 0.431976 24.781683 67.249389 3
52866 1002016502.4072 1002016534.1074 56.43698 43.704975 0.2064 -0.199415 0.042514 -0.032048 0.0679 -0.00422 0.064826 0.019754 0.0 0.0 1.8426 14407.2918 1.540835 -0.260799 5.107244 2.170361 2.867333 19.564446 40.864841 3
52869 1002016649.78434 1002016713.57401 35.378174 33.561583 0.3397 0.303436 -0.079426 -0.130438 0.218 0.082375 -0.085238 0.182956 0.0 0.0 3.0859 26912.4763 -2.502486 -0.362121 1.252612 2.348024 5.344448 11.140147 41.856374 3
52877 1002016897.51864 1002016904.65243 174.335563 106.624729 0.1321 -0.0114 0.119366 0.055428 0.1094 0.070077 0.073748 -0.040233 0.0 0.0 3.7681 34153.3605 -1.751076 0.597001 6.12161 2.056096 1.389469 16.789416 20.940483 3
52886 1002017284.96299 1002017316.67808 48.630641 44.392874 0.0913 -0.07501 -0.016469 0.049376 0.2819 -0.215384 -0.099173 0.152454 0.0 0.0 1.5285 11454.6308 -0.833432 -0.38094 0.206522 0.831928 1.54219 52.468183 58.430555 3
52887 1002017299.11279 1002017362.90563 34.387068 33.234528 0.1558 0.09919 0.007164 0.119932 0.113 -0.099899 -0.052725 -0.003051 0.0 0.0 0.7677 4907.6905 -1.209811 0.551772 6.085015 1.568441 2.335261 16.820513 15.023514 3
52889 1002017341.42693 1002017356.99346 81.999065 61.034362 0.1066 -0.097014 -0.033313 0.029018 0.0642 0.0194 0.05865 0.017476 0.0 0.0 2.2742 18621.2459 -0.947528 -0.273427 3.609976 0.408588 4.008255 51.201983 60.715198 3
52900 1002017762.20112 1002017777.82941 61.661282 61.627053 0.0918 -0.011231 0.0542 0.073236 0.1351 0.047638 0.066077 0.107779 0.0 0.0 2.8032 23978.0436 -0.111105 -1.227815 0.804419 0.949363 3.759214 33.258272 33.553228 3
52904 1002017811.58872 1002017818.9083 117.74984 107.958502 0.2072 -0.038592 0.102923 -0.17564 0.1829 0.084986 -0.0507 0.153816 0.0 0.0 1.4544 10775.3731 -2.886272 0.332396 5.299097 0.974349 5.504683 96.369139 110.691456 3
52919 1002018274.87386 1002018306.59188 50.206943 42.573523 0.2239 0.070907 -0.008083 0.212222 0.1442 -0.040401 -0.021916 0.136679 0.0 0.0 1.4318 10569.6467 -1.966141 -1.079178 3.699812 2.794429 0.545917 58.588779 169.308438 3
52936 1002019208.85791 1002019240.57459 63.768873 31.469637 0.1036 -0.059767 -0.004463 0.084504 0.0838 -0.042201 -0.025661 -0.067698 0.0 0.0 0.9347 6249.85 1.220445 0.277649 0.901783 1.326946 1.886604 30.812361 94.586907 3
52947 1002019701.11355 1002019716.57669 88.695314 87.379042 0.2738 0.171092 0.137897 0.163336 0.0785 -0.002647 -0.005636 0.078253 0.0 0.0 2.0427 16339.7675 0.077373 -0.833211 0.01753 1.21955 1.737042 52.107088 23.951608 3
52952 1002019931.65953 1002019963.37681 50.557026 43.779751 0.0468 -0.001629 -0.008355 0.046019 0.0915 0.016092 0.004243 0.089974 0.0 0.0 1.4889 11091.6553 -0.619879 -0.718005 3.071745 1.506131 1.964226 31.380252 42.699179 3
52954 1002019887.22448 1002020015.1184 17.51307 17.407352 0.0851 0.071435 0.007249 0.045679 0.1974 0.047727 -0.095642 0.165956 0.0 0.0 1.8042 14040.672 -2.517686 -0.650314 5.212557 0.689425 4.614968 11.024578 49.865366 3
52955 1002019983.48636 1002020015.23062 45.573751 39.222484 0.1111 -0.058137 0.060631 0.072713 0.1588 -0.01126 0.096721 -0.125442 0.0 0.0 1.9041 14996.5478 0.502637 -0.289179 3.485827 1.210216 5.605377 29.307317 32.806036 3
52963 1002020292.5156 1002020324.19078 54.391292 52.014974 0.1679 0.133592 0.069579 0.074177 0.0929 0.06755 -0.048814 0.041043 0.0 0.0 1.3161 9528.5419 1.264116 0.453553 5.364964 0.998495 3.503104 30.883411 129.131218 3
52971 1002020690.69413 1002020722.43412 43.105848 42.923814 0.1456 0.074707 -0.037468 0.119224 0.1401 -0.070605 0.0385 0.11472 0.0 0.0 4.4016 41045.0 1.599872 -0.877126 5.977069 1.909501 0.957712 8.202291 7.474986 3
52973 1002020735.67843 1002020767.38839 50.087419 43.656658 0.1436 0.058334 0.121348 -0.049928 0.1986 0.156084 0.076882 -0.095754 0.0 0.0 3.1677 27768.1536 -1.650628 0.482541 0.247888 1.587523 1.566236 8.108983 12.160358 3
52974 1002020752.17481 1002020759.49635 120.698021 102.349929 0.0877 -0.073181 0.023016 0.042499 0.18 -0.009202 0.157184 0.087227 0.0 0.0 2.8329 24285.1525 -2.480281 -0.387833 0.739514 0.892146 5.28567 26.557447 106.303701 3
52975 1002020817.45799 1002020824.68626 134.883862 121.599908 0.1238 0.023026 -0.038514 0.115382 0.076 0.018747 0.020183 0.070832 0.0 0.0 3.1892 27994.9417 2.699374 -1.199507 5.389468 1.321771 2.007237 16.928399 43.235817 3
52978 1002020885.55216 1002020900.97757 138.271676 47.357185 0.3182 -0.20521 -0.087024 0.227084 0.2631 0.048023 -0.177935 0.187762 0.0 0.0 3.2174 28290.3221 -2.18149 0.605328 0.342791 1.114378 4.698659 30.424118 24.474424 3
52989 1002021286.51269 1002021302.12158 65.333489 59.213846 0.7127 0.598514 -0.372033 -0.106366 0.0869 0.002485 0.060649 0.062186 0.0 0.0 3.7351 33798.4256 2.679046 0.712722 4.362253 1.63632 6.240208 14.353544 13.487612 3
52996 1002021457.37366 1002021472.83081 96.505352 79.904621 0.2214 -0.015649 0.112133 -0.190261 0.3387 0.027882 0.211458 0.263108 0.0 0.0 3.0766 26814.2455 -2.412991 -0.31808 2.681799 0.885229 2.643172 21.544546 49.761647 3
52997 1002021521.79892 1002021528.90976 165.234171 128.514368 0.2124 0.155534 -0.132571 -0.057861 0.2586 0.224834 0.003804 -0.127708 0.0 0.0 3.9421 36030.8365 0.968755 -0.469305 3.124014 2.884336 2.197909 45.99248 69.751097 3
53021 1002022423.82109 1002022551.69621 21.106124 20.049968 0.2046 0.044667 0.11408 -0.163865 0.1941 0.011394 -0.063589 0.183034 0.0 0.0 1.396 10245.1933 3.108681 0.410615 2.875158 0.704059 0.57591 42.881638 23.511867 3
53024 1002022588.24695 1002022603.87915 65.616666 56.808508 0.0864 0.023177 -0.012325 0.082316 0.106 0.008114 0.031166 0.100989 0.0 0.0 5.5708 54096.2948 1.161643 -1.269813 1.113655 1.142376 4.986586 10.726798 11.243835 3
53026 1002022636.50859 1002022764.37517 21.978141 21.681969 0.3202 0.096304 -0.054768 0.300423 0.0989 -0.032378 0.011072 0.092792 0.0 0.0 1.551 11662.2723 -0.1879 0.968369 3.94041 0.733208 0.603661 17.656479 51.218073 3
53028 1002022753.90064 1002022817.75 24.718328 24.716474 0.2309 -0.087659 0.018015 0.212852 0.1866 -0.070824 0.014642 0.172015 0.0 0.0 2.0901 16804.06 -0.935052 0.646462 5.247374 1.792369 2.708537 8.342623 12.962336 3
53029 1002022815.18395 1002022830.73022 86.347386 63.157703 0.0826 -0.061061 -0.014731 0.053641 0.0492 -0.032582 0.01839 0.031951 0.0 0.0 3.573 32061.4316 -1.70958 -0.071893 4.971052 2.334115 2.956871 15.789463 39.051697 3
53050 1002023632.0082 1002023695.82826 30.195612 28.453836 0.3031 0.010579 0.0429 0.299862 0.0992 -0.011782 0.008386 0.09814 0.0 0.0 2.7146 23069.0839 1.264408 -1.15176 0.054918 0.754781 4.247978 22.898609 23.889597 3
53051 1002023652.55718 1002023716.38237 29.431123 27.501801 0.1937 0.097695 -0.036564 -0.163213 0.1837 -0.154094 0.050737 0.086178 0.0 0.0 0.749 4762.6275 -0.289448 -0.612371 3.72312 1.550226 2.209576 49.437815 38.175344 3
53091 1002025231.75975 1002025263.46421 49.118581 45.698488 0.2244 -0.012184 -0.182462 -0.130056 0.2918 0.165054 0.219454 -0.098714 0.0 0.0 1.7163 13206.2763 0.389176 0.31874 0.611869 1.757707 3.65483 17.015771 26.013861 3
53103 1002025658.76495 1002025674.31219 78.37265 68.942237 0.1407 -0.074007 -0.027882 0.11637 0.0593 0.033331 -4e-05 0.049046 0.0 0.0 2.3632 19508.2075 0.3444 -0.115196 5.550721 1.48778 2.236848 22.855824 15.756786 3
53109 1002025739.22079 1002025754.71481 112.91653 56.71923 0.1198 -0.054716 0.011207 0.105984 0.1234 0.099688 -0.033161 -0.064731 0.0 0.0 3.0554 26593.9161 -0.603711 0.672036 2.941014 0.967369 3.850274 15.115805 19.893236 3
53176 1002028242.73319 1002028258.37675 65.534329 51.700651 0.1434 0.067438 -0.008053 -0.126297 0.0378 -0.014274 -0.010806 -0.033292 0.0 0.0 2.5663 21555.7348 -0.910175 0.486559 4.371531 2.084162 3.359671 16.566847 15.841362 3
53178 1002028266.63166 1002028330.41425 38.898216 32.765559 0.0752 -0.06389 0.005537 0.039274 0.1732 0.010355 -0.172547 -0.010888 0.0 0.0 1.049 7203.202 -3.068283 0.74798 4.043788 2.41131 4.46394 87.479079 88.377326 3
